rule	support	confidence	lift
('ECT_5.0', 'P_2.0', 'PT_8', 'ECTD_wood frame (5)', 'PCTD_wood frame (5)') ==> ('PCT_5.0',)	0.223	1.000	1.739
('PCT_5.0', 'P_2.0', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0') ==> ('PCTD_wood frame (5)',)	0.223	1.000	1.739
('PTD_otc alterations permit', 'P_0.0', 'ECT_5.0', 'ECTD_wood frame (5)', 'PCTD_wood frame (5)') ==> ('PCT_5.0',)	0.284	1.000	1.739
('PTD_otc alterations permit', 'PCT_5.0', 'ECT_5.0', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCTD_wood frame (5)',)	0.284	1.000	1.739
('PTD_otc alterations permit', 'PT_8', 'P_2.0', 'ECT_5.0', 'PCTD_wood frame (5)') ==> ('PCT_5.0',)	0.223	1.000	1.739
('PCT_5.0', 'PTD_otc alterations permit', 'P_2.0', 'ECT_5.0', 'PT_8') ==> ('PCTD_wood frame (5)',)	0.223	1.000	1.739
('PCTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'PCT_5.0', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0')	0.508	0.883	1.739
('PCT_5.0',) ==> ('ECT_5.0', 'PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)', 'PCTD_wood frame (5)')	0.508	0.883	1.739
('ECT_5.0', 'PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)', 'PCTD_wood frame (5)') ==> ('PCT_5.0',)	0.508	1.000	1.739
('PTD_otc alterations permit', 'PCT_5.0', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0') ==> ('PCTD_wood frame (5)',)	0.508	1.000	1.739
('PTD_otc alterations permit', 'P_2.0', 'ECT_5.0', 'ECTD_wood frame (5)', 'PCTD_wood frame (5)') ==> ('PCT_5.0',)	0.223	1.000	1.739
('PCT_5.0', 'PTD_otc alterations permit', 'P_2.0', 'ECT_5.0', 'ECTD_wood frame (5)') ==> ('PCTD_wood frame (5)',)	0.223	1.000	1.739
('PTD_otc alterations permit', 'P_2.0', 'PT_8', 'ECTD_wood frame (5)', 'PCTD_wood frame (5)') ==> ('PCT_5.0',)	0.223	1.000	1.739
('PCT_5.0', 'PTD_otc alterations permit', 'P_2.0', 'PT_8', 'ECTD_wood frame (5)') ==> ('PCTD_wood frame (5)',)	0.223	1.000	1.739
('PTD_otc alterations permit', 'P_0.0', 'PT_8', 'ECTD_wood frame (5)', 'PCTD_wood frame (5)') ==> ('PCT_5.0',)	0.284	1.000	1.739
('PTD_otc alterations permit', 'PCT_5.0', 'PT_8', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCTD_wood frame (5)',)	0.284	1.000	1.739
('ECT_5.0', 'PCTD_wood frame (5)', 'P_2.0', 'ECTD_wood frame (5)', 'PTD_otc alterations permit', 'PT_8') ==> ('PCT_5.0',)	0.223	1.000	1.739
('PT_8', 'P_2.0', 'ECTD_wood frame (5)', 'PTD_otc alterations permit', 'PCT_5.0', 'ECT_5.0') ==> ('PCTD_wood frame (5)',)	0.223	1.000	1.739
('PT_8', 'PCTD_wood frame (5)', 'ECTD_wood frame (5)', 'PTD_otc alterations permit', 'P_0.0', 'ECT_5.0') ==> ('PCT_5.0',)	0.284	1.000	1.739
('PT_8', 'ECTD_wood frame (5)', 'PTD_otc alterations permit', 'PCT_5.0', 'P_0.0', 'ECT_5.0') ==> ('PCTD_wood frame (5)',)	0.284	1.000	1.739
('P_2.0', 'PT_8', 'ECTD_wood frame (5)') ==> ('PCTD_wood frame (5)',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'ECTD_wood frame (5)') ==> ('PCTD_wood frame (5)',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'ECTD_wood frame (5)') ==> ('PCT_5.0',)	0.223	0.999	1.737
('P_2.0', 'ECT_5.0', 'PT_8') ==> ('PCT_5.0',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'ECT_5.0') ==> ('PCT_5.0',)	0.223	0.999	1.737
('P_2.0', 'PT_8', 'ECTD_wood frame (5)') ==> ('PCT_5.0',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'ECT_5.0') ==> ('PCTD_wood frame (5)',)	0.223	0.999	1.737
('P_2.0', 'PT_8', 'ECT_5.0') ==> ('PCTD_wood frame (5)',)	0.223	0.999	1.737
('P_2.0', 'PT_8', 'ECTD_wood frame (5)') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'ECT_5.0', 'ECTD_wood frame (5)') ==> ('PCTD_wood frame (5)',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'PT_8', 'ECT_5.0') ==> ('PCTD_wood frame (5)',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'PT_8', 'ECTD_wood frame (5)') ==> ('PCT_5.0',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'PT_8', 'ECT_5.0') ==> ('PCT_5.0',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'ECTD_wood frame (5)') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.223	0.999	1.737
('P_2.0', 'ECT_5.0', 'ECTD_wood frame (5)', 'PT_8') ==> ('PCT_5.0',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'ECT_5.0', 'ECTD_wood frame (5)') ==> ('PCT_5.0',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'PT_8', 'ECTD_wood frame (5)') ==> ('PCTD_wood frame (5)',)	0.223	0.999	1.737
('P_2.0', 'PT_8', 'ECT_5.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.223	0.999	1.737
('P_2.0', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0') ==> ('PCTD_wood frame (5)',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'ECT_5.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.223	0.999	1.737
('P_2.0', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'ECT_5.0', 'PT_8') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0') ==> ('PCT_5.0',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'ECT_5.0', 'ECTD_wood frame (5)', 'PT_8') ==> ('PCTD_wood frame (5)',)	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'ECT_5.0', 'ECTD_wood frame (5)') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'PT_8', 'ECTD_wood frame (5)') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.223	0.999	1.737
('PTD_otc alterations permit', 'P_2.0', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.223	0.999	1.737
('PCTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'ECT_5.0')	0.508	0.883	1.737
('PTD_otc alterations permit', 'ECT_5.0') ==> ('PCTD_wood frame (5)',)	0.508	0.999	1.737
('PCTD_wood frame (5)',) ==> ('PT_8', 'ECT_5.0')	0.508	0.883	1.737
('PT_8', 'ECT_5.0') ==> ('PCTD_wood frame (5)',)	0.508	0.999	1.737
('PCT_5.0',) ==> ('ECT_5.0', 'PT_8')	0.508	0.883	1.737
('ECT_5.0', 'PT_8') ==> ('PCT_5.0',)	0.508	0.999	1.737
('PCTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'ECTD_wood frame (5)')	0.508	0.883	1.737
('PTD_otc alterations permit', 'ECTD_wood frame (5)') ==> ('PCTD_wood frame (5)',)	0.508	0.999	1.737
('PCT_5.0',) ==> ('PT_8', 'ECTD_wood frame (5)')	0.508	0.883	1.737
('PT_8', 'ECTD_wood frame (5)') ==> ('PCT_5.0',)	0.508	0.999	1.737
('PCT_5.0',) ==> ('PTD_otc alterations permit', 'ECT_5.0')	0.508	0.883	1.737
('PTD_otc alterations permit', 'ECT_5.0') ==> ('PCT_5.0',)	0.508	0.999	1.737
('PCT_5.0',) ==> ('PTD_otc alterations permit', 'ECTD_wood frame (5)')	0.508	0.883	1.737
('PTD_otc alterations permit', 'ECTD_wood frame (5)') ==> ('PCT_5.0',)	0.508	0.999	1.737
('PCTD_wood frame (5)',) ==> ('PT_8', 'ECTD_wood frame (5)')	0.508	0.883	1.737
('PT_8', 'ECTD_wood frame (5)') ==> ('PCTD_wood frame (5)',)	0.508	0.999	1.737
('PTD_otc alterations permit', 'ECTD_wood frame (5)') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.508	0.999	1.737
('PCT_5.0', 'PCTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'ECTD_wood frame (5)')	0.508	0.883	1.737
('PCT_5.0',) ==> ('PTD_otc alterations permit', 'PT_8', 'ECT_5.0')	0.508	0.883	1.737
('PTD_otc alterations permit', 'PT_8', 'ECT_5.0') ==> ('PCT_5.0',)	0.508	0.999	1.737
('PTD_otc alterations permit', 'ECT_5.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.508	0.999	1.737
('PCT_5.0', 'PCTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'ECT_5.0')	0.508	0.883	1.737
('PT_8', 'ECT_5.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.508	0.999	1.737
('PCT_5.0', 'PCTD_wood frame (5)') ==> ('PT_8', 'ECT_5.0')	0.508	0.883	1.737
('PCT_5.0',) ==> ('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)')	0.508	0.883	1.737
('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)') ==> ('PCT_5.0',)	0.508	0.999	1.737
('PCTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'ECT_5.0', 'ECTD_wood frame (5)')	0.508	0.883	1.737
('PTD_otc alterations permit', 'ECT_5.0', 'ECTD_wood frame (5)') ==> ('PCTD_wood frame (5)',)	0.508	0.999	1.737
('PCTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'ECT_5.0', 'PT_8')	0.508	0.883	1.737
('PTD_otc alterations permit', 'ECT_5.0', 'PT_8') ==> ('PCTD_wood frame (5)',)	0.508	0.999	1.737
('PCTD_wood frame (5)',) ==> ('ECT_5.0', 'ECTD_wood frame (5)', 'PT_8')	0.508	0.883	1.737
('ECT_5.0', 'ECTD_wood frame (5)', 'PT_8') ==> ('PCTD_wood frame (5)',)	0.508	0.999	1.737
('PCT_5.0',) ==> ('PT_8', 'ECTD_wood frame (5)', 'ECT_5.0')	0.508	0.883	1.737
('PT_8', 'ECTD_wood frame (5)', 'ECT_5.0') ==> ('PCT_5.0',)	0.508	0.999	1.737
('PCTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)')	0.508	0.883	1.737
('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)') ==> ('PCTD_wood frame (5)',)	0.508	0.999	1.737
('PCT_5.0',) ==> ('PTD_otc alterations permit', 'ECT_5.0', 'ECTD_wood frame (5)')	0.508	0.883	1.737
('PTD_otc alterations permit', 'ECT_5.0', 'ECTD_wood frame (5)') ==> ('PCT_5.0',)	0.508	0.999	1.737
('PT_8', 'ECTD_wood frame (5)') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.508	0.999	1.737
('PCT_5.0', 'PCTD_wood frame (5)') ==> ('PT_8', 'ECTD_wood frame (5)')	0.508	0.883	1.737
('PCT_5.0',) ==> ('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0')	0.508	0.883	1.737
('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0') ==> ('PCT_5.0',)	0.508	0.999	1.737
('PCTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0')	0.508	0.883	1.737
('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0') ==> ('PCTD_wood frame (5)',)	0.508	0.999	1.737
('PCT_5.0', 'PCTD_wood frame (5)') ==> ('ECT_5.0', 'ECTD_wood frame (5)', 'PT_8')	0.508	0.883	1.737
('ECT_5.0', 'ECTD_wood frame (5)', 'PT_8') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.508	0.999	1.737
('PCT_5.0', 'PCTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)')	0.508	0.883	1.737
('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.508	0.999	1.737
('PCT_5.0', 'PCTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'ECT_5.0', 'ECTD_wood frame (5)')	0.508	0.883	1.737
('PTD_otc alterations permit', 'ECT_5.0', 'ECTD_wood frame (5)') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.508	0.999	1.737
('PCT_5.0', 'PCTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PT_8', 'ECT_5.0')	0.508	0.883	1.737
('PTD_otc alterations permit', 'PT_8', 'ECT_5.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.508	0.999	1.737
('PCT_5.0', 'PCTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0')	0.508	0.883	1.737
('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)', 'ECT_5.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.508	0.999	1.737
('PT_8', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCTD_wood frame (5)',)	0.284	0.999	1.737
('PTD_otc alterations permit', 'ECT_5.0', 'P_0.0') ==> ('PCTD_wood frame (5)',)	0.284	0.999	1.737
('PTD_otc alterations permit', 'P_0.0', 'ECTD_wood frame (5)') ==> ('PCT_5.0',)	0.284	0.999	1.737
('PTD_otc alterations permit', 'ECT_5.0', 'P_0.0') ==> ('PCT_5.0',)	0.284	0.999	1.737
('PTD_otc alterations permit', 'P_0.0', 'ECTD_wood frame (5)') ==> ('PCTD_wood frame (5)',)	0.284	0.999	1.737
('ECT_5.0', 'P_0.0', 'PT_8') ==> ('PCTD_wood frame (5)',)	0.284	0.999	1.737
('PT_8', 'P_0.0', 'ECT_5.0') ==> ('PCT_5.0',)	0.284	0.999	1.737
('PT_8', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0',)	0.284	0.999	1.737
('ECT_5.0', 'P_0.0', 'PT_8') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.284	0.999	1.737
('PTD_otc alterations permit', 'ECT_5.0', 'P_0.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.284	0.999	1.737
('PT_8', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.284	0.999	1.737
('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCTD_wood frame (5)',)	0.284	0.999	1.737
('ECT_5.0', 'PT_8', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCTD_wood frame (5)',)	0.284	0.999	1.737
('PTD_otc alterations permit', 'P_0.0', 'ECTD_wood frame (5)') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.284	0.999	1.737
('PT_8', 'ECT_5.0', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0',)	0.284	0.999	1.737
('PTD_otc alterations permit', 'ECT_5.0', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCTD_wood frame (5)',)	0.284	0.999	1.737
('PTD_otc alterations permit', 'ECT_5.0', 'P_0.0', 'PT_8') ==> ('PCTD_wood frame (5)',)	0.284	0.999	1.737
('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0',)	0.284	0.999	1.737
('PTD_otc alterations permit', 'PT_8', 'P_0.0', 'ECT_5.0') ==> ('PCT_5.0',)	0.284	0.999	1.737
('PTD_otc alterations permit', 'ECT_5.0', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0',)	0.284	0.999	1.737
('PT_8', 'ECT_5.0', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.284	0.999	1.737
('PTD_otc alterations permit', 'PT_8', 'ECT_5.0', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCTD_wood frame (5)',)	0.284	0.999	1.737
('PTD_otc alterations permit', 'PT_8', 'P_0.0', 'ECT_5.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.284	0.999	1.737
('PTD_otc alterations permit', 'ECT_5.0', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.284	0.999	1.737
('ECT_5.0', 'PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0',)	0.284	0.999	1.737
('PTD_otc alterations permit', 'PT_8', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.284	0.999	1.737
('PTD_otc alterations permit', 'PT_8', 'ECT_5.0', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.284	0.999	1.737
('ECT_5.0',) ==> ('PTD_otc alterations permit', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCTD_wood frame (5)') ==> ('ECT_5.0',)	0.508	0.988	1.734
('ECT_5.0',) ==> ('PT_8', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PT_8', 'PCTD_wood frame (5)') ==> ('ECT_5.0',)	0.508	0.988	1.734
('ECT_5.0',) ==> ('PCT_5.0', 'PT_8')	0.508	0.891	1.734
('PCT_5.0', 'PT_8') ==> ('ECT_5.0',)	0.508	0.988	1.734
('ECTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCTD_wood frame (5)') ==> ('ECTD_wood frame (5)',)	0.508	0.988	1.734
('ECTD_wood frame (5)',) ==> ('PCT_5.0', 'PT_8')	0.508	0.891	1.734
('PCT_5.0', 'PT_8') ==> ('ECTD_wood frame (5)',)	0.508	0.988	1.734
('ECT_5.0',) ==> ('PTD_otc alterations permit', 'PCT_5.0')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCT_5.0') ==> ('ECT_5.0',)	0.508	0.988	1.734
('ECTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'PCT_5.0')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCT_5.0') ==> ('ECTD_wood frame (5)',)	0.508	0.988	1.734
('ECTD_wood frame (5)',) ==> ('PT_8', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PT_8', 'PCTD_wood frame (5)') ==> ('ECTD_wood frame (5)',)	0.508	0.988	1.734
('ECTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'PCT_5.0', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCT_5.0', 'PCTD_wood frame (5)') ==> ('ECTD_wood frame (5)',)	0.508	0.988	1.734
('ECT_5.0',) ==> ('PTD_otc alterations permit', 'PCT_5.0', 'PT_8')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCT_5.0', 'PT_8') ==> ('ECT_5.0',)	0.508	0.988	1.734
('ECT_5.0',) ==> ('PTD_otc alterations permit', 'PCT_5.0', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCT_5.0', 'PCTD_wood frame (5)') ==> ('ECT_5.0',)	0.508	0.988	1.734
('ECT_5.0',) ==> ('PCT_5.0', 'PT_8', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PCT_5.0', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECT_5.0',)	0.508	0.988	1.734
('ECTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'PCT_5.0', 'PT_8')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCT_5.0', 'PT_8') ==> ('ECTD_wood frame (5)',)	0.508	0.988	1.734
('ECT_5.0', 'ECTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCTD_wood frame (5)') ==> ('ECT_5.0', 'ECTD_wood frame (5)')	0.508	0.988	1.734
('ECT_5.0',) ==> ('PTD_otc alterations permit', 'PT_8', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECT_5.0',)	0.508	0.988	1.734
('ECT_5.0', 'ECTD_wood frame (5)') ==> ('PT_8', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PT_8', 'PCTD_wood frame (5)') ==> ('ECT_5.0', 'ECTD_wood frame (5)')	0.508	0.988	1.734
('PCT_5.0', 'PT_8') ==> ('ECT_5.0', 'ECTD_wood frame (5)')	0.508	0.988	1.734
('ECT_5.0', 'ECTD_wood frame (5)') ==> ('PCT_5.0', 'PT_8')	0.508	0.891	1.734
('ECTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'PT_8', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECTD_wood frame (5)',)	0.508	0.988	1.734
('ECT_5.0', 'ECTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PCT_5.0')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCT_5.0') ==> ('ECT_5.0', 'ECTD_wood frame (5)')	0.508	0.988	1.734
('ECTD_wood frame (5)',) ==> ('PCT_5.0', 'PT_8', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PCT_5.0', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECTD_wood frame (5)',)	0.508	0.988	1.734
('ECT_5.0', 'ECTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PCT_5.0', 'PT_8')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCT_5.0', 'PT_8') ==> ('ECT_5.0', 'ECTD_wood frame (5)')	0.508	0.988	1.734
('ECT_5.0', 'ECTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PT_8', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECT_5.0', 'ECTD_wood frame (5)')	0.508	0.988	1.734
('ECT_5.0', 'ECTD_wood frame (5)') ==> ('PCT_5.0', 'PT_8', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PCT_5.0', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECT_5.0', 'ECTD_wood frame (5)')	0.508	0.988	1.734
('ECTD_wood frame (5)',) ==> ('PTD_otc alterations permit', 'PCT_5.0', 'PT_8', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCT_5.0', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECTD_wood frame (5)',)	0.508	0.988	1.734
('ECT_5.0', 'ECTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PCT_5.0', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCT_5.0', 'PCTD_wood frame (5)') ==> ('ECT_5.0', 'ECTD_wood frame (5)')	0.508	0.988	1.734
('ECT_5.0',) ==> ('PTD_otc alterations permit', 'PCT_5.0', 'PT_8', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCT_5.0', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECT_5.0',)	0.508	0.988	1.734
('ECT_5.0', 'ECTD_wood frame (5)') ==> ('PTD_otc alterations permit', 'PCT_5.0', 'PT_8', 'PCTD_wood frame (5)')	0.508	0.891	1.734
('PTD_otc alterations permit', 'PCT_5.0', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECT_5.0', 'ECTD_wood frame (5)')	0.508	0.988	1.734
('ECTD_wood frame (5)', 'P_0.0') ==> ('PCTD_wood frame (5)',)	0.285	0.995	1.729
('ECT_5.0', 'P_0.0') ==> ('PCTD_wood frame (5)',)	0.285	0.995	1.729
('ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0',)	0.285	0.995	1.729
('ECT_5.0', 'P_0.0') ==> ('PCT_5.0',)	0.285	0.995	1.729
('ECT_5.0', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0',)	0.285	0.995	1.729
('P_0.0', 'ECTD_wood frame (5)') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.285	0.995	1.729
('ECT_5.0', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCTD_wood frame (5)',)	0.285	0.995	1.729
('ECT_5.0', 'P_0.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.285	0.995	1.729
('ECT_5.0', 'ECTD_wood frame (5)', 'P_0.0') ==> ('PCT_5.0', 'PCTD_wood frame (5)')	0.285	0.995	1.729
('P_2.0', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECTD_wood frame (5)',)	0.223	0.980	1.719
('PTD_otc alterations permit', 'P_2.0', 'PCTD_wood frame (5)') ==> ('ECTD_wood frame (5)',)	0.223	0.980	1.719
('P_2.0', 'PTD_otc alterations permit', 'PCT_5.0') ==> ('ECTD_wood frame (5)',)	0.223	0.980	1.719
('PCT_5.0', 'P_2.0', 'PT_8') ==> ('ECT_5.0',)	0.223	0.980	1.719
('P_2.0', 'PTD_otc alterations permit', 'PCT_5.0') ==> ('ECT_5.0',)	0.223	0.980	1.719
('P_2.0', 'PCT_5.0', 'PT_8') ==> ('ECTD_wood frame (5)',)	0.223	0.980	1.719
('PTD_otc alterations permit', 'P_2.0', 'PCTD_wood frame (5)') ==> ('ECT_5.0',)	0.223	0.980	1.719
('P_2.0', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECT_5.0',)	0.223	0.980	1.719
('PCT_5.0', 'P_2.0', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECTD_wood frame (5)',)	0.223	0.980	1.719
('PTD_otc alterations permit', 'P_2.0', 'PCTD_wood frame (5)') ==> ('ECT_5.0', 'ECTD_wood frame (5)')	0.223	0.980	1.719
('PTD_otc alterations permit', 'P_2.0', 'PT_8', 'PCTD_wood frame (5)') ==> ('ECT_5.0',)	0.223	0.980	1.719
('PCT_5.0', 'PTD_otc alterations permit', 'P_2.0', 'PT_8') ==> ('ECTD_wood frame (5)',)	0.223	0.980	1.719
('PCT_5.0', 'PTD_otc alterations permit', 'P_2.0', 'PT_8') ==> ('ECT_5.0',)	0.223	0.980	1.719
('PCT_5.0', 'PTD_otc alterations permit', 'P_2.0', 'PCTD_wood frame (5)') ==> ('ECTD_wood frame (5)',)	0.223	0.980	1.719
('PCT_5.0', 'P_2.0', 'PT_8') ==> ('ECT_5.0', 'ECTD_wood frame (5)')	0.223	0.980	1.719
('PCT_5.0', 'PTD_otc alterations permit', 'P_2.0') ==> ('ECT_5.0', 'ECTD_wood frame (5)')	0.223	0.980	1.719
